received,dev_id,dev_eui,gtw_id,counter,frequency,data_rate,coding_rate,rssi,snr,battery,latitude,longitude,hdop
2019-04-26T19:55:06.698164Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,318,868.1,SF9BW125,4/5,-82,10.8,3.854,50.445766666666664,3.9561,1.48
2019-04-26T20:04:28.405273405Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,226,867.1,SF8BW125,4/5,-31,11.75,4.11,50.44583333333333,3.95605,1.07
2019-04-26T20:04:28.415442Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,226,867.1,SF8BW125,4/5,-94,10.8,4.11,50.44583333333333,3.95605,1.07
2019-04-26T20:05:16.204315Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,319,868.3,SF7BW125,4/5,-82,9.5,3.854,50.44553333333333,3.95575,2.55
2019-04-26T20:05:16.201700201Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,319,868.3,SF7BW125,4/5,-25,10,3.854,50.44553333333333,3.95575,2.55
2019-04-26T20:14:43.807648Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,227,868.3,SF7BW125,4/5,-87,11,4.114,50.44586666666667,3.95625,1.23
2019-04-26T20:14:43.803220803Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,227,868.3,SF7BW125,4/5,-30,10,4.114,50.44586666666667,3.95625,1.23
2019-04-26T20:15:37.993568993Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,320,867.7,SF8BW125,4/5,-21,10.5,3.848,50.44573333333334,3.9559499999999996,3.39
2019-04-26T20:15:38.002743Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,320,867.7,SF8BW125,4/5,-79,11.8,3.848,50.44573333333334,3.9559499999999996,3.39
2019-04-26T20:24:55.106872Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,228,868.3,SF10BW125,4/5,-85,12.5,4.11,50.4459,3.95615,1.38
2019-04-26T20:24:54.099260099Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,228,868.3,SF10BW125,4/5,-31,13,4.11,50.4459,3.95615,1.38
2019-04-26T20:25:48.290047Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,321,868.5,SF7BW125,4/5,-85,6.8,3.848,50.4457,3.95615,9.5
2019-04-26T20:25:48.282701282Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,321,868.5,SF7BW125,4/5,-24,5.75,3.848,50.4457,3.95615,9.5
2019-04-26T20:35:09.10679Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,229,867.3,SF7BW125,4/5,-90,9.8,4.11,50.44553333333333,3.95485,1.66
2019-04-26T20:36:04.915848915Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,322,867.1,SF10BW125,4/5,-22,10.25,3.848,50.446,3.95625,1.17
2019-04-26T20:36:04.928991Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,322,867.1,SF10BW125,4/5,-78,10.2,3.848,50.446,3.95625,1.17
2019-04-26T20:45:31.012599Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,230,867.5,SF8BW125,4/5,-91,7.5,4.11,50.44606666666667,3.9557,1.68
2019-04-26T20:45:31.01032401Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,230,867.5,SF8BW125,4/5,-33,8.75,4.11,50.44606666666667,3.9557,1.68
2019-04-26T20:46:26.615628Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,323,867.1,SF7BW125,4/5,-79,10.5,3.844,50.44533333333333,3.9549,1.93
2019-04-26T20:46:26.607999607Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,323,867.1,SF7BW125,4/5,-25,9.75,3.844,50.44533333333333,3.9549,1.93
2019-04-26T20:55:52.103449103Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,231,867.1,SF7BW125,4/5,-31,9,4.11,50.44583333333333,3.95565,1.88
2019-04-26T20:55:52.11228Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,231,867.1,SF7BW125,4/5,-99,9.2,4.11,50.44583333333333,3.95565,1.88
2019-04-26T20:56:38.10625Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,324,867.7,SF8BW125,4/5,-77,11,3.848,50.446,3.9562,1.63
2019-04-26T20:56:38.103611103Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,324,867.7,SF8BW125,4/5,-24,12.5,3.848,50.446,3.9562,1.63
2019-04-26T21:06:09.317011Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,232,867.1,SF9BW125,4/5,-101,12,4.11,50.44553333333333,3.95585,1.53
2019-04-26T21:06:09.31050731Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,232,867.1,SF9BW125,4/5,-35,12.5,4.11,50.44553333333333,3.95585,1.53
2019-04-26T21:06:57.319953Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,325,867.7,SF7BW125,4/5,-79,9.2,3.848,50.44596666666666,3.9562,1.65
2019-04-26T21:06:57.31087831Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,325,867.7,SF7BW125,4/5,-24,9.5,3.848,50.44596666666666,3.9562,1.65
2019-04-26T21:17:18.725011Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,326,867.3,SF9BW125,4/5,-81,12.5,3.844,50.445933333333336,3.95615,1.08
2019-04-26T21:17:18.72021072Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,326,867.3,SF9BW125,4/5,-25,12,3.844,50.445933333333336,3.95615,1.08
2019-04-26T21:26:49.746926Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,234,868.3,SF8BW125,4/5,-87,11.5,4.11,50.44606666666667,3.95635,2.15
2019-04-26T21:26:49.743505743Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,234,868.3,SF8BW125,4/5,-31,13,4.11,50.44606666666667,3.95635,2.15
2019-04-26T21:27:30.923968Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,327,868.5,SF7BW125,4/5,-83,8,3.848,50.4461,3.9562,1.99
2019-04-26T21:27:30.918666918Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,327,868.5,SF7BW125,4/5,-25,6.75,3.848,50.4461,3.9562,1.99
2019-04-26T21:37:12.646238646Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,235,867.3,SF7BW125,4/5,-30,9.75,4.11,50.44606666666667,3.956,1.36
2019-04-26T21:37:48.85314Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,328,867.9,SF8BW125,4/5,-81,11.5,3.844,50.4462,3.9564,1.19
2019-04-26T21:37:48.851019851Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,328,867.9,SF8BW125,4/5,-25,11.75,3.844,50.4462,3.9564,1.19
2019-04-26T21:47:34.991156Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,236,867.1,SF11BW125,4/5,-99,12.8,4.11,50.44623333333333,3.95605,1.2
2019-04-26T21:47:34.971571971Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,236,867.1,SF11BW125,4/5,-35,11.75,4.11,50.44623333333333,3.95605,1.2
2019-04-26T21:48:07.477411477Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,329,868.5,SF7BW125,4/5,-24,7,3.844,50.44603333333333,3.9562999999999997,1.48
2019-04-26T21:48:07.480706Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,329,868.5,SF7BW125,4/5,-84,7.2,3.844,50.44603333333333,3.9562999999999997,1.48
2019-04-26T21:57:58.257753257Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,237,867.5,SF7BW125,4/5,-30,7.5,4.11,50.4463,3.95605,1.39
2019-04-26T21:57:58.264265Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,237,867.5,SF7BW125,4/5,-90,7.2,4.11,50.4463,3.95605,1.39
2019-04-26T22:08:18.004202Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,238,867.1,SF8BW125,4/5,-97,11.5,4.11,50.44656666666667,3.95655,1.36
2019-04-26T22:08:17.997360997Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,238,867.1,SF8BW125,4/5,-30,10.75,4.11,50.44656666666667,3.95655,1.36
2019-04-26T22:08:37.619799Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,331,867.1,SF7BW125,4/5,-78,9.2,3.844,50.446266666666666,3.95655,1.25
2019-04-26T22:08:37.613655613Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,331,867.1,SF7BW125,4/5,-24,9.75,3.844,50.446266666666666,3.95655,1.25
2019-04-26T22:18:31.171722Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,239,867.7,SF7BW125,4/5,-89,10.5,4.11,50.44656666666667,3.9562,1.69
2019-04-26T22:18:30.163632163Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,239,867.7,SF7BW125,4/5,-33,10.75,4.11,50.44656666666667,3.9562,1.69
2019-04-26T22:18:57.194789Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,332,868.5,SF8BW125,4/5,-83,-6.5,3.844,50.44656666666667,3.9564,1.59
2019-04-26T22:18:57.189632189Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,332,868.5,SF8BW125,4/5,-24,8.5,3.844,50.44656666666667,3.9564,1.59
2019-04-26T22:28:44.31798Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,240,867.5,SF9BW125,4/5,-89,6.5,4.11,50.446466666666666,3.95615,1.59
2019-04-26T22:28:44.306719306Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,240,867.5,SF9BW125,4/5,-35,9.25,4.11,50.446466666666666,3.95615,1.59
2019-04-26T22:29:08.29050729Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,333,868.1,SF7BW125,4/5,-25,11,3.844,50.4462,3.9564,1.63
2019-04-26T22:29:08.298159Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,333,868.1,SF7BW125,4/5,-81,9.8,3.844,50.4462,3.9564,1.63
2019-04-26T22:38:54.777105777Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,241,867.7,SF7BW125,4/5,-31,9,4.11,50.446333333333335,3.95675,1.69
2019-04-26T22:38:54.782835Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,241,867.7,SF7BW125,4/5,-89,10,4.11,50.446333333333335,3.95675,1.69
2019-04-26T22:39:20.235505Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,334,867.3,SF9BW125,4/5,-81,11.8,3.844,50.44636666666667,3.9564500000000002,1.29
2019-04-26T22:39:20.231209231Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,334,867.3,SF9BW125,4/5,-21,11.75,3.844,50.44636666666667,3.9564500000000002,1.29
2019-04-26T22:49:14.355719Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,242,868.5,SF8BW125,4/5,-85,8.8,4.11,50.4464,3.9564500000000002,1.36
2019-04-26T22:49:14.348022348Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,242,868.5,SF8BW125,4/5,-30,8.75,4.11,50.4464,3.9564500000000002,1.36
2019-04-26T23:00:04.185298Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,336,867.9,SF8BW125,4/5,-81,12,3.844,50.44596666666666,3.95605,1.42
2019-04-26T23:00:03.174494174Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,336,867.9,SF8BW125,4/5,-23,10.5,3.844,50.44596666666666,3.95605,1.42
2019-04-26T23:10:13.613010613Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,337,868.1,SF7BW125,4/5,-25,10.5,3.844,50.44606666666667,3.95585,1.25
2019-04-26T23:10:13.623147Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,337,868.1,SF7BW125,4/5,-82,9.2,3.844,50.44606666666667,3.95585,1.25
2019-04-26T23:20:28.288407Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,338,867.7,SF10BW125,4/5,-78,10.5,3.838,50.446266666666666,3.95625,2.1
2019-04-26T23:20:28.28063028Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,338,867.7,SF10BW125,4/5,-22,9.5,3.838,50.446266666666666,3.95625,2.1
2019-04-26T23:30:51.621233Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,339,868.5,SF7BW125,4/5,-81,8.2,3.838,50.4461,3.9561,1.77
2019-04-26T23:30:51.611587611Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,339,868.5,SF7BW125,4/5,-27,6.75,3.838,50.4461,3.9561,1.77
2019-04-26T23:41:26.928302Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,340,868.3,SF8BW125,4/5,-82,11.5,3.838,50.4456,3.95585,1.58
2019-04-26T23:41:26.923263923Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,340,868.3,SF8BW125,4/5,-24,11.75,3.838,50.4456,3.95585,1.58
2019-04-26T23:41:57.485252485Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,247,868.5,SF7BW125,4/5,-33,7.75,4.104,50.44616666666667,3.9565,2.81
2019-04-26T23:41:57.489322Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,247,868.5,SF7BW125,4/5,-85,1.5,4.104,50.44616666666667,3.9565,2.81
2019-04-26T23:52:07.006826006Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,248,867.1,SF9BW125,4/5,-33,12.5,4.104,50.445766666666664,3.95605,1.7
2019-04-26T23:52:07.013027Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,248,867.1,SF9BW125,4/5,-101,12.2,4.104,50.445766666666664,3.95605,1.7
2019-04-27T00:02:15.12961Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,342,868.3,SF9BW125,4/5,-84,12,3.838,50.4458,3.9561,1.54
2019-04-27T00:02:14.119173119Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,342,868.3,SF9BW125,4/5,-27,12.5,3.838,50.4458,3.9561,1.54
2019-04-27T00:02:16.173176Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,249,867.9,SF7BW125,4/5,-87,10,4.104,50.446,3.95615,2.06
2019-04-27T00:02:16.168358168Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,249,867.9,SF7BW125,4/5,-33,9.5,4.104,50.446,3.95615,2.06
2019-04-27T00:12:27.266348Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,250,868.3,SF8BW125,4/5,-85,11.2,4.104,50.446133333333336,3.95615,1.45
2019-04-27T00:12:27.257100257Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,250,868.3,SF8BW125,4/5,-31,12.5,4.104,50.446133333333336,3.95615,1.45
2019-04-27T00:12:28.925471Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,343,867.9,SF7BW125,4/5,-81,9.8,3.838,50.4458,3.9566,1.94
2019-04-27T00:12:28.922077922Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,343,867.9,SF7BW125,4/5,-24,9.75,3.838,50.4458,3.9566,1.94
2019-04-27T00:22:40.418708418Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,344,867.7,SF8BW125,4/5,-23,11.25,3.838,50.44603333333333,3.9565,1.72
2019-04-27T00:22:40.428229Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,344,867.7,SF8BW125,4/5,-77,11,3.838,50.44603333333333,3.9565,1.72
2019-04-27T00:22:43.108774Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,251,868.3,SF7BW125,4/5,-85,9.8,4.104,50.4465,3.9565,1.8
2019-04-27T00:22:42.097983097Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,251,868.3,SF7BW125,4/5,-31,10,4.104,50.4465,3.9565,1.8
2019-04-27T00:32:53.566758Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,252,867.7,SF7BW125,4/5,-89,9.8,4.104,50.4457,3.95615,1.62
2019-04-27T00:32:53.563372563Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,252,867.7,SF7BW125,4/5,-31,9,4.104,50.4457,3.95615,1.62
2019-04-27T00:32:54.907059Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,345,868.5,SF7BW125,4/5,-83,7.2,3.838,50.446266666666666,3.9561,1.34
2019-04-27T00:32:54.897597897Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,345,868.5,SF7BW125,4/5,-25,6.25,3.838,50.446266666666666,3.9561,1.34
2019-04-27T00:43:03.432883Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,253,867.9,SF8BW125,4/5,-87,11.5,4.062,51.321266666666666,3.9564500000000002,1.32
2019-04-27T00:43:03.428288428Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,253,867.9,SF8BW125,4/5,-33,12,4.062,51.321266666666666,3.9564500000000002,1.32
2019-04-27T00:53:14.949874Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,254,867.1,SF7BW125,4/5,-96,9.5,4.104,50.446133333333336,3.95655,1.27
2019-04-27T00:53:49.282137Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,347,867.9,SF7BW125,4/5,-83,10.2,3.838,50.44596666666666,3.95625,1.24
2019-04-27T00:53:49.276016276Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,347,867.9,SF7BW125,4/5,-25,9.75,3.838,50.44596666666666,3.95625,1.24
2019-04-27T01:03:29.295373Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,255,867.9,SF9BW125,4/5,-90,12.8,4.104,50.44826666666667,3.9553000000000003,1.24
2019-04-27T01:03:29.29040829Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,255,867.9,SF9BW125,4/5,-37,12.5,4.104,50.44826666666667,3.9553000000000003,1.24
2019-04-27T01:04:01.711021Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,348,867.7,SF8BW125,4/5,-78,11.5,3.838,50.44606666666667,3.9555,6.15
2019-04-27T01:04:01.699958699Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,348,867.7,SF8BW125,4/5,-23,10.75,3.838,50.44606666666667,3.9555,6.15
2019-04-27T01:13:43.350287Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,256,867.3,SF7BW125,4/5,-91,10.8,4.104,50.44663333333333,3.9559499999999996,1.24
2019-04-27T01:13:43.341064341Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,256,867.3,SF7BW125,4/5,-30,9.25,4.104,50.44663333333333,3.9559499999999996,1.24
2019-04-27T01:14:12.945691945Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,349,868.1,SF7BW125,4/5,-23,9,3.834,50.44603333333333,3.95605,1.08
2019-04-27T01:14:12.962081Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,349,868.1,SF7BW125,4/5,-81,10,3.834,50.44603333333333,3.95605,1.08
2019-04-27T01:34:12.758775Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,258,868.1,SF7BW125,4/5,-89,10.2,4.104,50.446133333333336,3.956,1.12
2019-04-27T01:34:12.748444748Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,258,868.1,SF7BW125,4/5,-33,10,4.104,50.446133333333336,3.956,1.12
2019-04-27T01:34:43.372863Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,351,868.5,SF7BW125,4/5,-84,7.5,3.834,50.4452,3.95375,2.1
2019-04-27T01:34:43.363890363Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,351,868.5,SF7BW125,4/5,-25,6.75,3.834,50.4452,3.95375,2.1
2019-04-27T01:44:33.879924Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,259,867.5,SF10BW125,4/5,-89,9.2,4.104,50.44586666666667,3.95575,1.08
2019-04-27T01:44:33.865543865Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,259,867.5,SF10BW125,4/5,-29,8.75,4.104,50.44586666666667,3.95575,1.08
2019-04-27T01:44:58.821694Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,352,867.7,SF8BW125,4/5,-77,10.8,3.834,50.44573333333334,3.956,2.35
2019-04-27T01:44:58.818365818Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,352,867.7,SF8BW125,4/5,-22,11.5,3.834,50.44573333333334,3.956,2.35
2019-04-27T01:54:44.115508115Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,260,867.3,SF7BW125,4/5,-31,10,4.104,50.44606666666667,3.95565,2.03
2019-04-27T01:54:45.123435Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,260,867.3,SF7BW125,4/5,-95,10.2,4.104,50.44606666666667,3.95565,2.03
2019-04-27T01:55:19.348488Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,353,867.5,SF7BW125,4/5,-77,8.2,3.792,51.32106666666667,3.9564,1.85
2019-04-27T01:55:19.342582342Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,353,867.5,SF7BW125,4/5,-22,8.25,3.792,51.32106666666667,3.9564,1.85
2019-04-27T02:05:02.154925Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,261,867.3,SF8BW125,4/5,-93,11.2,4.104,50.44616666666667,3.95625,1.32
2019-04-27T02:05:01.149698149Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,261,867.3,SF8BW125,4/5,-31,11.5,4.104,50.44616666666667,3.95625,1.32
2019-04-27T02:05:30.912823Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,354,867.1,SF10BW125,4/5,-75,9,3.834,50.44616666666667,3.95655,2.08
2019-04-27T02:05:30.899396899Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,354,867.1,SF10BW125,4/5,-20,9,3.834,50.44616666666667,3.95655,2.08
2019-04-27T02:15:26.503607Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,262,867.3,SF7BW125,4/5,-95,10.2,4.104,50.446133333333336,3.9562999999999997,1.35
2019-04-27T02:15:26.493070493Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,262,867.3,SF7BW125,4/5,-31,10.5,4.104,50.446133333333336,3.9562999999999997,1.35
2019-04-27T02:15:47.215168215Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,355,867.9,SF7BW125,4/5,-25,10,3.834,50.446133333333336,3.9562999999999997,1.45
2019-04-27T02:15:47.225183Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,355,867.9,SF7BW125,4/5,-81,10,3.834,50.446133333333336,3.9562999999999997,1.45
2019-04-27T02:26:11.614431Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,356,867.5,SF8BW125,4/5,-77,8.8,3.828,50.44606666666667,3.95655,2.19
2019-04-27T02:26:11.612029612Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,356,867.5,SF8BW125,4/5,-22,9.5,3.828,50.44606666666667,3.95655,2.19
2019-04-27T02:36:18.843294843Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,264,867.9,SF7BW125,4/5,-35,9.25,4.104,50.446,3.9562,1.3
2019-04-27T02:36:18.851793Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,264,867.9,SF7BW125,4/5,-88,9,4.104,50.446,3.9562,1.3
2019-04-27T02:36:28.921721921Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,357,868.5,SF7BW125,4/5,-24,8,3.828,50.44636666666667,3.9570499999999997,1.81
2019-04-27T02:36:28.932197Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,357,868.5,SF7BW125,4/5,-83,7.8,3.828,50.44636666666667,3.9570499999999997,1.81
2019-04-27T02:46:36.089381Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,265,868.3,SF8BW125,4/5,-87,11.2,4.104,50.44603333333333,3.95635,1.27
2019-04-27T02:46:36.079019079Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,265,868.3,SF8BW125,4/5,-33,10.75,4.104,50.44603333333333,3.95635,1.27
2019-04-27T02:46:53.106494Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,358,868.5,SF9BW125,4/5,-81,8.5,3.828,50.44603333333333,3.956,1.77
2019-04-27T02:46:52.097496097Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,358,868.5,SF9BW125,4/5,-24,9,3.828,50.44603333333333,3.956,1.77
2019-04-27T02:57:07.019448Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,359,868.5,SF7BW125,4/5,-83,7.5,3.834,50.446133333333336,3.9562999999999997,1.12
2019-04-27T02:57:07.016063016Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,359,868.5,SF7BW125,4/5,-23,7,3.834,50.446133333333336,3.9562999999999997,1.12
2019-04-27T02:57:08.018233018Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,266,868.3,SF7BW125,4/5,-30,9.5,4.104,50.445433333333334,3.95615,1.71
2019-04-27T02:57:08.027913Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,266,868.3,SF7BW125,4/5,-89,10.2,4.104,50.445433333333334,3.95615,1.71
2019-04-27T03:07:19.886303886Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,267,867.7,SF11BW125,4/5,-28,10.5,4.104,50.446133333333336,3.9561,1.13
2019-04-27T03:07:19.901789Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,267,867.7,SF11BW125,4/5,-87,10.5,4.104,50.446133333333336,3.9561,1.13
2019-04-27T03:07:24.632324Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,360,868.3,SF8BW125,4/5,-80,11,3.828,50.446133333333336,3.9564,1.23
2019-04-27T03:07:24.629549629Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,360,868.3,SF8BW125,4/5,-23,11,3.828,50.446133333333336,3.9564,1.23
2019-04-27T03:17:33.270407Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,268,868.1,SF7BW125,4/5,-90,9.8,4.104,50.445933333333336,3.9562999999999997,1.41
2019-04-27T03:17:33.267518267Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,268,868.1,SF7BW125,4/5,-33,10.25,4.104,50.445933333333336,3.9562999999999997,1.41
2019-04-27T03:17:44.879596879Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,361,867.1,SF7BW125,4/5,-25,10,3.828,50.44643333333333,3.9558999999999997,0.99
2019-04-27T03:17:44.890559Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,361,867.1,SF7BW125,4/5,-79,9.5,3.828,50.44643333333333,3.9558999999999997,0.99
2019-04-27T03:27:44.653013Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,269,868.5,SF8BW125,4/5,-85,8.8,4.104,50.445766666666664,3.95635,1.62
2019-04-27T03:27:44.647828647Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,269,868.5,SF8BW125,4/5,-31,9,4.104,50.445766666666664,3.95635,1.62
2019-04-27T03:27:59.412129Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,362,867.3,SF11BW125,4/5,-78,12.5,3.828,50.44623333333333,3.95615,1.18
2019-04-27T03:27:59.396974396Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,362,867.3,SF11BW125,4/5,-20,11,3.828,50.44623333333333,3.95615,1.18
2019-04-27T03:37:57.439823Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,270,867.9,SF7BW125,4/5,-88,9.2,4.104,50.4459,3.9564,1.05
